encounter_index,memory_id,action,retrieval_count,average_utility,quality_score,reason
8957,M067742,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
8965,M022729,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
8966,M065862,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
8975,M065194,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
8986,M005095,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
8988,M048426,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
8999,M015251,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9001,M084402,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9001,M082491,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9001,M023475,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9003,M058809,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9003,M061420,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9005,M074171,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9008,M010795,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9008,M036008,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9012,M070889,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9014,M005523,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9017,M019569,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9018,M089355,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9018,M097785,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9021,M027848,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9023,M081702,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9025,M057727,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9031,M022053,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9036,M017080,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9037,M033521,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9040,M086539,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9041,M075832,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9042,M097951,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9043,M060633,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9052,M077451,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9054,M063568,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9062,M034725,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9063,M051760,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9070,M003832,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9070,M002099,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9079,M030063,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9087,M048348,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9090,M001127,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9108,M058605,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9108,M047437,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9116,M033385,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9120,M086929,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9120,M034907,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9120,M057746,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9123,M098285,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9126,M064151,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9131,M045205,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9133,M092881,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9136,M072163,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9141,M028051,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9152,M007310,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9155,M098576,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9163,M095667,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9164,M074828,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9165,M088229,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9174,M038523,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9177,M048701,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9178,M067740,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9185,M051538,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9202,M090716,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9203,M049200,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9207,M088036,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9211,M006418,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9212,M035732,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9213,M037137,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9214,M014509,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9218,M015442,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9231,M056602,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9242,M026570,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9253,M061987,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9256,M039214,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9259,M024040,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9261,M088213,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9264,M077548,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9266,M017139,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9266,M085080,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9266,M010703,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9273,M064631,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9284,M045899,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9290,M098625,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9298,M093496,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9300,M064533,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9303,M024300,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9310,M038957,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9315,M001123,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9318,M024091,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9324,M042170,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9325,M065915,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9341,M066005,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9344,M041260,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9349,M099197,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9350,M036996,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9356,M056617,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9362,M015844,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9364,M098086,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9367,M007398,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9373,M089904,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9397,M012779,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9413,M050673,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9419,M051760,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9425,M028117,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9425,M000852,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9427,M082356,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9430,M093910,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9443,M098238,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9445,M021905,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9446,M069849,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9448,M016296,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9448,M006321,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9449,M085662,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9453,M099038,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9456,M002646,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9461,M035040,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9465,M020313,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9480,M029080,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9487,M026511,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9488,M049699,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9494,M064491,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9500,M099320,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9501,M067341,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9508,M021284,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9515,M032141,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9531,M088075,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9535,M077244,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9537,M075393,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9561,M061067,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9568,M045369,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9569,M059395,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9581,M016542,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9583,M002010,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9587,M040492,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9590,M076873,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9593,M080007,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9593,M085086,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9594,M050431,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9595,M070189,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9596,M032646,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9611,M041654,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9612,M101043,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9616,M041045,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9618,M057089,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9620,M063380,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9626,M084873,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9627,M092239,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9628,M085428,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9629,M062276,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9633,M055678,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9635,M100469,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9637,M034285,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9644,M073016,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9645,M039035,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9652,M099828,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9658,M032431,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9660,M093969,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9660,M089036,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9661,M070906,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9661,M063682,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9666,M069197,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9671,M055048,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9673,M035957,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9676,M002959,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9677,M009425,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9680,M021511,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9681,M060041,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9682,M023349,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9686,M057239,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9687,M075639,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9688,M064244,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9690,M055754,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9701,M023853,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9705,M026181,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9705,M029073,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9706,M049852,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9707,M084186,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9713,M014706,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9731,M018829,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9731,M099305,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9732,M001817,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9733,M053411,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9734,M030211,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9734,M069833,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9742,M011400,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9744,M007626,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9748,M083847,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9752,M084257,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9761,M005961,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9763,M045653,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9770,M002589,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9772,M033385,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9772,M085236,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9773,M016296,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9780,M052680,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9782,M070910,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9798,M037786,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9810,M043260,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9813,M013123,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9820,M015727,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9824,M047570,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9824,M014830,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9840,M053638,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9846,M069370,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9848,M084621,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9848,M065571,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9856,M088530,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9862,M046102,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9873,M090548,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9892,M088175,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
9893,M080895,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9900,M077414,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9905,M006432,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
9910,M021038,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
